CustomerID,Gender,Age,City,MembershipType,TotalSpend,ItemsPurchased,AverageRating,DiscountApplied,DaysSinceLastPurchase,SatisfactionLevel
2709,Male,58,West Kimberly,Silver,4696.523847,4,3.825460848,TRUE,207,Satisfied
2710,Male,56,South Tamaraville,Silver,4363.612403,11,4.897267557,FALSE,194,Neutral
2711,Female,20,Lake Amybury,Bronze,1159.42724,11,2.089567934,FALSE,346,Neutral
2712,Male,21,Susanchester,Bronze,2003.117419,10,3.532255331,TRUE,238,Satisfied
2713,Male,28,Lisaton,Bronze,435.2746984,11,4.533430178,FALSE,99,Neutral
2714,Male,69,Grantland,Silver,4619.836509,13,4.385043143,TRUE,63,Satisfied
2715,Female,26,West Charles,Gold,2379.165921,8,2.442463837,FALSE,71,Neutral
2716,Female,44,Aliciahaven,Bronze,4014.559598,4,1.773070662,TRUE,229,Satisfied
2717,Female,59,South Edwardton,Bronze,1915.016653,15,2.193956238,FALSE,255,Neutral
2718,Female,21,East Makaylashire,Silver,1826.394987,16,3.243312317,FALSE,18,Unsatisfied
2719,Female,64,Port Kristopherside,Silver,4522.942035,16,4.895231824,FALSE,118,Unsatisfied
2720,Female,59,Audreyburgh,Silver,1598.006149,19,2.385678085,TRUE,282,Unsatisfied
2721,Female,54,Aaronport,Silver,508.1794049,9,1.279068,FALSE,204,Neutral
2722,Male,72,Port Ashley,Gold,1787.388052,1,2.570923366,FALSE,213,Satisfied
2723,Female,63,Shepherdmouth,Silver,1660.126848,13,4.439257117,FALSE,119,Neutral
2724,Male,24,East Anthony,Gold,4199.974948,6,3.740405366,TRUE,106,Neutral
2725,Male,44,Rossview,Gold,4435.832188,12,2.445146766,FALSE,46,Unsatisfied
2726,Female,59,North Patriciaton,Bronze,2398.722802,11,2.243467107,TRUE,183,Unsatisfied
2727,Male,22,Tylerland,Bronze,2587.451413,1,3.614201337,FALSE,75,Satisfied
2728,Female,27,Port Ryan,Bronze,4607.397584,3,3.773617905,FALSE,247,Unsatisfied
2729,Male,20,West Michael,Bronze,3368.579827,17,4.195622963,FALSE,357,Neutral
2730,Female,36,East Sydney,Bronze,931.3361077,19,1.957778726,FALSE,297,Neutral
2731,Female,23,North Sarah,Silver,4322.80972,14,3.912048185,TRUE,183,Unsatisfied
2732,Male,47,Kaylamouth,Bronze,4770.980593,6,1.643337432,TRUE,66,Neutral
2733,Female,31,Bruceshire,Silver,1193.681077,7,1.304288812,TRUE,162,Unsatisfied
2734,Female,27,Nataliebury,Gold,704.399419,3,4.314553591,FALSE,135,Satisfied
2735,Female,72,Port Tracyton,Bronze,196.508192,9,3.560082172,FALSE,94,Neutral
2736,Male,33,Rodriguezview,Gold,2224.119544,1,3.494005192,TRUE,90,Neutral
2737,Male,78,Ashleyborough,Gold,322.8261586,5,3.636126173,TRUE,167,Unsatisfied
2738,Male,68,Belltown,Silver,2952.260642,6,2.878416442,FALSE,253,Unsatisfied
2739,Male,59,Silvabury,Gold,706.6062967,11,1.112870044,TRUE,339,Satisfied
2740,Female,25,Port Melissaland,Bronze,199.5606103,17,3.34964356,FALSE,256,Unsatisfied
2741,Female,55,Glassmouth,Silver,3882.988819,2,1.441514167,TRUE,197,Neutral
2742,Male,34,Hendersonmouth,Gold,4047.611831,3,1.012267377,TRUE,155,Unsatisfied
2743,Male,30,North Julieberg,Bronze,2142.548687,11,1.273259101,FALSE,131,Neutral
2744,Female,62,Johnview,Bronze,1610.788354,18,3.229678949,TRUE,359,Unsatisfied
2745,Female,40,Shawnfort,Bronze,3028.550677,9,2.524419869,FALSE,219,Unsatisfied
2746,Male,69,West Kevin,Bronze,3797.216425,15,3.938785621,FALSE,243,Neutral
2747,Female,41,Dunlapfurt,Gold,2582.695502,11,2.148843534,TRUE,363,Unsatisfied
2748,Male,71,Erikaville,Silver,3551.870976,3,3.452820085,TRUE,287,Satisfied
2749,Male,67,South Jason,Bronze,3655.446205,17,3.272274887,FALSE,208,Unsatisfied
2750,Female,64,Port Kelsey,Gold,690.8742243,1,4.475328257,TRUE,139,Unsatisfied
2751,Female,54,Morenoside,Silver,939.6963969,16,2.724998853,FALSE,192,Satisfied
2752,Female,39,Cabrerahaven,Bronze,3181.532339,10,3.298365176,TRUE,293,Unsatisfied
2753,Female,42,Moralesside,Bronze,1453.569173,3,1.139905031,FALSE,127,Neutral
2754,Male,20,Carolyntown,Bronze,4135.974739,14,1.611438493,FALSE,82,Unsatisfied
2755,Female,19,Waltersshire,Silver,3713.481771,12,4.761264676,TRUE,356,Unsatisfied
2756,Female,30,Richardview,Silver,2732.088738,13,1.897280688,FALSE,228,Neutral
2757,Female,36,South Stephanie,Gold,3528.841381,5,2.953704178,FALSE,329,Satisfied
2758,Female,64,Port Rebecca,Gold,4657.482942,18,3.73761952,FALSE,155,Unsatisfied
2759,Male,39,Leeland,Gold,2175.438824,4,1.781598587,FALSE,145,Unsatisfied
2760,Male,76,South Vanessa,Gold,188.2489193,4,4.277549116,FALSE,340,Satisfied
2761,Male,55,North Bonnieville,Bronze,3957.093913,2,1.502832331,TRUE,131,Unsatisfied
2762,Female,35,Robertschester,Silver,2592.55824,10,2.655380119,FALSE,194,Satisfied
2763,Male,41,Lake Pamelachester,Bronze,4387.219857,16,4.337245271,FALSE,97,Satisfied
2764,Female,79,West Edward,Silver,594.6132036,13,3.813452852,TRUE,168,Neutral
2765,Male,53,South Lisatown,Gold,1737.371698,19,2.773672979,FALSE,8,Satisfied
2766,Female,27,Walterton,Silver,2967.19196,4,2.756939941,FALSE,201,Unsatisfied
2767,Female,63,Shelbyville,Bronze,1413.746218,2,1.547951913,TRUE,10,Satisfied
2768,Female,27,North Jeremyland,Silver,4601.658632,3,1.583093989,FALSE,256,Unsatisfied
2769,Male,41,Torresview,Bronze,3123.785054,9,3.282377508,TRUE,304,Neutral
2770,Male,50,North Timothy,Silver,4162.455234,16,2.863090732,TRUE,252,Satisfied
2771,Female,23,Brianville,Gold,1882.726142,19,4.048522432,TRUE,357,Neutral
2772,Female,32,Piercemouth,Bronze,385.1359531,3,3.667255102,FALSE,340,Neutral
2773,Male,32,Sanchezbury,Silver,2268.532732,14,3.353536986,TRUE,303,Satisfied
2774,Female,70,Goldenhaven,Gold,3727.175068,4,2.136346264,TRUE,123,Unsatisfied
2775,Male,25,North Garrettborough,Silver,4277.647058,18,4.227992664,TRUE,51,Satisfied
2776,Female,68,Kelleychester,Bronze,3731.030376,2,3.258639712,TRUE,122,Satisfied
2777,Female,28,Navarroton,Bronze,1565.96353,18,3.719557581,TRUE,243,Unsatisfied
2778,Male,34,North Leahshire,Gold,600.4528597,4,2.959856697,FALSE,240,Satisfied
2779,Male,45,North Joshuashire,Bronze,211.4638094,6,3.647092395,TRUE,242,Satisfied
2780,Female,64,Annatown,Gold,933.939988,4,2.430183131,TRUE,363,Unsatisfied
2781,Female,70,Frankborough,Gold,1704.916219,10,1.973709559,TRUE,288,Unsatisfied
2782,Female,65,Port Jennifer,Gold,4452.943884,3,3.053019767,FALSE,303,Unsatisfied
2783,Male,45,Sandramouth,Silver,1370.396852,15,2.437215416,TRUE,75,Neutral
2784,Male,25,Julieland,Gold,4251.218406,18,1.925924325,FALSE,308,Neutral
2785,Female,73,Levinefort,Bronze,4365.999515,13,3.9058559,FALSE,216,Unsatisfied
2786,Male,40,Nancyberg,Bronze,3651.173624,15,2.093548985,FALSE,159,Unsatisfied
2787,Female,49,Aprilfurt,Bronze,690.7733508,14,3.756263507,FALSE,97,Unsatisfied
2788,Female,32,East Cynthia,Bronze,3072.814938,6,1.608899093,TRUE,189,Unsatisfied
2789,Female,20,Floresland,Bronze,3879.122371,3,4.807174069,FALSE,363,Unsatisfied
2790,Male,46,Lake Davidton,Silver,2849.82738,8,3.152781015,TRUE,131,Neutral
2791,Female,31,Juanstad,Gold,2919.210525,19,3.083143004,FALSE,307,Satisfied
2792,Male,24,Courtneyton,Gold,442.425397,3,4.308697914,TRUE,105,Unsatisfied
2793,Male,58,Monicahaven,Bronze,4232.709938,8,1.355412411,TRUE,361,Unsatisfied
2794,Female,50,West Angela,Silver,326.327715,14,1.710222825,TRUE,330,Satisfied
2795,Male,54,Davishaven,Silver,1981.250328,11,3.469933732,FALSE,112,Neutral
2796,Male,71,South Kyle,Bronze,1282.343992,18,1.216063726,FALSE,128,Neutral
2797,Female,77,West Brian,Bronze,1268.246299,19,2.755075234,FALSE,16,Neutral
2798,Female,64,New Jeffrey,Silver,1054.216119,12,1.454955533,FALSE,230,Satisfied
2799,Female,36,New Victor,Bronze,4407.180058,10,2.340707283,TRUE,328,Neutral
2800,Male,21,Lake Cathychester,Bronze,3678.256226,12,2.158078442,TRUE,122,Satisfied
2801,Female,73,Lake Thomas,Gold,139.5747051,17,3.662881304,FALSE,278,Unsatisfied
2802,Female,26,Hendersonchester,Bronze,2532.01351,15,3.222378388,FALSE,25,Neutral
2803,Male,66,Chloefurt,Gold,3158.62321,13,3.170139879,TRUE,310,Neutral
2804,Female,44,Perezchester,Silver,2592.507516,7,1.041399628,FALSE,30,Satisfied
2805,Female,48,South Patricia,Silver,425.3713508,18,3.740224623,FALSE,318,Neutral
2806,Female,29,Lake Christine,Gold,3753.371002,18,2.771636108,FALSE,248,Neutral
2807,Male,23,East John,Gold,1542.489168,19,2.344110176,FALSE,187,Satisfied
2808,Female,44,Lake Christina,Silver,1374.877653,16,3.168904302,TRUE,66,Unsatisfied
2809,Female,72,Lake Daryl,Gold,4086.828112,14,3.896074788,TRUE,332,Unsatisfied
2810,Male,76,Port Matthew,Bronze,1522.159258,5,4.91562108,TRUE,315,Unsatisfied
2811,Male,66,East Richard,Silver,3933.204582,4,2.459318792,TRUE,178,Unsatisfied
2812,Male,63,East Josephfort,Silver,2320.258992,5,2.17783192,TRUE,161,Unsatisfied
2813,Male,60,Ramseyland,Gold,4584.829034,9,2.404704857,TRUE,182,Satisfied
2814,Female,61,North Scottstad,Gold,4690.756867,3,1.014288195,FALSE,42,Satisfied
2815,Male,30,New Daniel,Silver,2719.396295,17,1.101840397,TRUE,171,Satisfied
2816,Male,44,North Tyler,Bronze,3368.57001,7,3.802870482,FALSE,43,Satisfied
2817,Male,36,New Jonathan,Bronze,3808.257684,3,1.298383707,TRUE,295,Neutral
2818,Female,31,West Christopherburgh,Bronze,1342.203625,5,3.868399172,TRUE,247,Satisfied
2819,Male,45,Cynthiachester,Silver,2603.605333,7,3.891445984,TRUE,351,Satisfied
2820,Male,79,Port Michael,Silver,4724.070562,1,4.155147526,FALSE,117,Neutral
2821,Male,77,South Jesusside,Silver,2104.900666,13,1.156288878,FALSE,30,Unsatisfied
2822,Male,49,Jasonmouth,Silver,4223.731651,1,4.219263993,TRUE,273,Unsatisfied
2823,Male,60,New Madeline,Bronze,4878.776473,14,3.411071491,TRUE,357,Satisfied
2824,Female,19,South Cynthiabury,Bronze,4935.045027,17,2.296789146,FALSE,88,Satisfied
2825,Female,65,North Keithbury,Gold,2802.672124,2,2.125733413,FALSE,95,Unsatisfied
2826,Female,36,Phillipshaven,Gold,524.9743693,2,4.443404343,FALSE,287,Neutral
2827,Female,66,Rangelhaven,Gold,4275.470995,11,2.91816406,FALSE,41,Neutral
2828,Female,65,Lake Raymondburgh,Silver,4418.771385,19,3.252292937,TRUE,112,Satisfied
2829,Female,53,Hopkinsberg,Gold,693.0804365,15,1.791558807,FALSE,20,Satisfied
2830,Male,65,Silvaside,Gold,3993.664592,17,1.255545107,TRUE,139,Unsatisfied
2831,Female,57,Port Michael,Silver,4642.98485,12,2.879079372,TRUE,165,Satisfied
2832,Female,19,New Amandafurt,Bronze,490.1312195,18,1.618271026,TRUE,78,Unsatisfied
2833,Female,69,Haydenton,Bronze,3817.920758,15,4.950582174,TRUE,147,Unsatisfied
2834,Male,63,Houstonstad,Gold,2388.450861,13,1.907270921,TRUE,175,Satisfied
2835,Female,22,East Michelle,Silver,4103.012553,6,2.965236472,FALSE,360,Neutral
2836,Male,53,West Marytown,Bronze,1133.744457,4,3.217110949,TRUE,128,Unsatisfied
2837,Male,76,Port Thomas,Gold,1981.986632,19,2.503368689,FALSE,310,Satisfied
2838,Male,25,South Dakotastad,Bronze,1811.283387,2,4.1532139,FALSE,178,Unsatisfied
2839,Male,66,Rossport,Gold,2662.990291,6,1.149723891,FALSE,324,Satisfied
2840,Male,43,North Deborahberg,Bronze,2439.114409,19,1.157662891,FALSE,314,Unsatisfied
2841,Male,58,Jonathanland,Silver,161.7551493,3,4.774325847,FALSE,354,Satisfied
2842,Male,22,West Katherineton,Gold,3066.335449,4,1.788628263,FALSE,305,Satisfied
2843,Male,25,Tracimouth,Gold,1336.157599,10,3.277585664,TRUE,86,Unsatisfied
2844,Female,75,South Amandafurt,Silver,4289.314805,2,3.52082102,FALSE,52,Satisfied
2845,Male,30,East Charles,Gold,1151.724918,16,4.409302897,TRUE,61,Satisfied
2846,Female,64,Christinefort,Gold,2332.327926,15,3.241125326,FALSE,208,Neutral
2847,Male,43,Lake Zachary,Bronze,3228.265529,18,4.23375473,FALSE,222,Neutral
2848,Female,38,Burnsland,Silver,1069.792718,18,2.91516794,TRUE,30,Unsatisfied
2849,Female,41,West Donald,Gold,2927.916775,14,3.397986519,FALSE,325,Satisfied
2850,Female,21,New Shannon,Bronze,4191.90303,17,3.684109294,FALSE,75,Satisfied
2851,Female,68,Lauraport,Gold,3378.69677,13,2.04963518,FALSE,4,Neutral
2852,Male,78,West Patrick,Gold,4863.80441,13,2.898638938,TRUE,299,Unsatisfied
2853,Male,43,Lake Kevinville,Silver,3257.473763,12,1.139352152,FALSE,144,Satisfied
2854,Male,29,Port Heathermouth,Silver,4436.268511,2,4.854637012,TRUE,243,Unsatisfied
2855,Male,72,Morsechester,Gold,465.3908164,7,4.506919715,TRUE,123,Satisfied
2856,Female,32,New Joe,Bronze,2783.111179,19,2.032544033,TRUE,4,Neutral
2857,Male,19,Lake Sydney,Silver,1936.91091,8,4.490976047,TRUE,109,Neutral
2858,Male,53,Shawnborough,Bronze,1012.788281,10,1.115105091,TRUE,278,Neutral
2859,Male,62,Pricemouth,Gold,1753.966442,7,2.89047778,FALSE,36,Neutral
2860,Male,72,South Stephen,Silver,834.4154531,15,2.998649958,FALSE,346,Neutral
2861,Male,32,Jasminberg,Silver,435.3310987,1,1.098695996,FALSE,349,Neutral
2862,Female,75,New Samuelport,Silver,2816.04961,15,4.742533918,TRUE,135,Neutral
2863,Male,77,West Angelica,Gold,895.7577296,4,4.310411868,TRUE,130,Neutral
2864,Male,49,Lake Claytonview,Silver,2838.02658,12,3.211097169,FALSE,211,Neutral
2865,Male,78,Alecfort,Bronze,2664.208541,17,3.342446173,TRUE,330,Unsatisfied
2866,Male,24,Edwardsside,Gold,3499.900495,5,3.058241062,FALSE,347,Satisfied
2867,Female,72,Juanland,Bronze,3035.135114,11,2.972942566,TRUE,234,Unsatisfied
2868,Male,45,New Vanessa,Gold,4463.872267,17,2.466491711,TRUE,192,Unsatisfied
2869,Female,70,South Janetmouth,Bronze,1586.191299,9,2.945972231,TRUE,138,Neutral
2870,Female,70,Lake Loganport,Silver,3687.626937,18,1.475670997,TRUE,69,Unsatisfied
2871,Male,79,Port Briannatown,Silver,2868.519998,16,4.24379608,TRUE,64,Unsatisfied
2872,Male,72,Justinfurt,Bronze,159.4613961,8,3.336834579,TRUE,284,Satisfied
2873,Female,27,North Keith,Bronze,2259.900604,6,4.465946781,FALSE,163,Neutral
2874,Male,18,Bassport,Bronze,4753.671188,8,2.337336583,FALSE,120,Satisfied
2875,Male,67,West Reneeside,Gold,2328.273521,12,4.859564759,FALSE,161,Unsatisfied
2876,Male,62,South Patrickstad,Bronze,4330.900704,11,1.447853327,FALSE,251,Satisfied
2877,Female,50,Morgantown,Silver,241.8861565,8,2.440505998,FALSE,42,Unsatisfied
2878,Female,66,New Ryan,Bronze,803.4464257,2,4.629463776,FALSE,97,Neutral
2879,Female,54,Austinside,Bronze,2543.726757,11,2.561749581,FALSE,126,Satisfied
2880,Female,60,North Tracey,Gold,3392.820885,2,2.97462449,TRUE,327,Satisfied
2881,Male,71,Kristinashire,Silver,3729.412083,4,3.04475804,FALSE,131,Unsatisfied
2882,Female,78,East Kayla,Silver,2628.623364,13,4.331500959,TRUE,99,Satisfied
2883,Female,30,Ashleyborough,Bronze,1715.090571,16,1.463928314,TRUE,105,Unsatisfied
2884,Female,18,Paigeborough,Silver,4355.04612,10,3.39485539,TRUE,325,Neutral
2885,Female,56,Lake William,Silver,2809.649622,14,1.606182706,FALSE,101,Unsatisfied
2886,Male,38,Sandrashire,Gold,243.0842275,2,4.137017654,TRUE,247,Neutral
2887,Male,33,East Tiffany,Gold,4289.234709,14,4.248690617,TRUE,42,Unsatisfied
2888,Female,51,Fordport,Silver,1882.433986,2,4.73232028,TRUE,167,Neutral
2889,Female,67,Stewartburgh,Gold,242.5945262,3,2.680461385,FALSE,255,Neutral
2890,Male,61,Cruzville,Silver,4006.09151,16,2.515593968,TRUE,328,Neutral
2891,Female,41,Charlotteview,Silver,2443.177432,2,4.921941719,FALSE,356,Satisfied
2892,Female,64,South Cheryl,Bronze,4099.99624,17,2.789966771,TRUE,356,Satisfied
2893,Male,57,Jesseport,Silver,1662.54754,7,1.173524156,FALSE,108,Satisfied
2894,Female,38,New Melanieland,Gold,450.1838128,14,4.612427123,FALSE,286,Satisfied
2895,Female,79,Osbornstad,Gold,4660.010325,7,1.582681684,FALSE,172,Neutral
2896,Female,50,Port Samanthamouth,Bronze,2914.898565,7,3.104212721,FALSE,78,Unsatisfied
2897,Female,41,South Brandyfurt,Bronze,1174.54563,17,1.820402308,TRUE,251,Neutral
2898,Female,24,East Andrewberg,Silver,1643.033005,8,3.913013063,FALSE,341,Neutral
2899,Male,70,Lake Angela,Bronze,4296.65699,2,2.243531241,TRUE,35,Neutral
2900,Female,52,North Destinyhaven,Bronze,1125.454512,12,3.327608724,FALSE,313,Satisfied
2901,Female,49,West Jennifer,Gold,1852.650667,2,3.827699361,FALSE,285,Satisfied
2902,Female,43,South Matthew,Silver,2086.780535,2,2.693806074,TRUE,244,Satisfied
2903,Female,32,Lake Mary,Silver,4473.816471,9,2.089160217,TRUE,10,Satisfied
2904,Female,39,Port Donna,Bronze,2540.921335,19,2.310282296,FALSE,51,Unsatisfied
2905,Male,51,Lake Jamieport,Bronze,4536.893004,16,2.47606405,TRUE,355,Neutral
2906,Female,62,Edwardton,Bronze,1203.930374,4,1.527178109,TRUE,309,Neutral
2907,Male,68,West Matthew,Gold,1248.414179,3,4.569851441,TRUE,231,Unsatisfied
2908,Female,20,North Robinmouth,Bronze,1724.009535,18,2.907489723,FALSE,247,Unsatisfied
2909,Female,22,Port Brendafort,Gold,3166.169057,9,1.914524782,TRUE,109,Neutral
2910,Female,47,North Sandraville,Gold,3449.811615,5,1.263665696,TRUE,54,Unsatisfied
2911,Female,49,Lake Kelly,Gold,1549.403859,4,3.340262751,FALSE,103,Satisfied
2912,Male,70,Jacksonbury,Bronze,3810.014649,13,3.572525635,TRUE,225,Neutral
2913,Male,75,South Isabellaville,Silver,3674.553253,4,3.7045777,FALSE,138,Satisfied
2914,Female,24,Brianton,Gold,4685.217316,3,3.909964331,TRUE,123,Neutral
2915,Male,29,New Michaelborough,Bronze,3459.938308,18,4.192735538,FALSE,250,Neutral
2916,Female,70,Courtneytown,Silver,1538.168005,17,2.031858639,TRUE,157,Neutral
2917,Male,68,South Jessicaburgh,Silver,471.0816681,7,2.509246159,FALSE,84,Unsatisfied
2918,Male,74,Paulaburgh,Gold,4424.924851,14,4.848097245,TRUE,31,Neutral
2919,Female,29,New Suzanneland,Gold,884.7915569,5,1.357220704,FALSE,304,Unsatisfied
2920,Male,49,Lake Angela,Bronze,2279.350109,17,3.112544262,TRUE,101,Neutral
2921,Male,31,Evansburgh,Bronze,2557.346892,18,3.213835285,TRUE,130,Unsatisfied
2922,Male,41,West Michael,Silver,1688.179555,3,2.841576235,FALSE,185,Neutral
2923,Female,44,West Deborah,Bronze,463.7014973,1,1.279268361,TRUE,58,Satisfied
2924,Female,21,Jodymouth,Gold,2961.981598,16,1.826960834,FALSE,159,Neutral
2925,Male,66,East Jeffrey,Bronze,3595.844732,6,4.428181212,TRUE,292,Neutral
2926,Male,74,Christopherland,Gold,1879.619569,15,4.838593178,TRUE,5,Satisfied
2927,Female,46,North Alyssa,Bronze,181.9720608,13,1.151219528,FALSE,143,Neutral
2928,Male,38,Robertmouth,Gold,3211.140617,12,3.123822607,TRUE,259,Neutral
2929,Female,31,Lopezberg,Gold,4491.837477,18,3.147981486,TRUE,205,Unsatisfied
2930,Male,26,Johnchester,Silver,3032.713472,10,1.318631133,TRUE,100,Neutral
2931,Male,32,South Joseph,Bronze,2604.24304,7,4.004451178,FALSE,39,Satisfied
2932,Female,21,Port Robertville,Bronze,4247.495204,2,3.433833166,TRUE,178,Satisfied
2933,Female,45,Castillofort,Silver,4215.208555,10,3.275873426,FALSE,88,Satisfied
2934,Male,62,Port Bobbyton,Gold,3459.198652,1,3.506586767,TRUE,72,Neutral
2935,Male,35,South Melissamouth,Silver,4686.036718,6,4.711268649,TRUE,55,Satisfied
2936,Female,29,North Mark,Gold,3986.928089,11,4.724036662,FALSE,226,Neutral
2937,Female,51,Davistown,Gold,4287.232801,18,3.627774478,FALSE,337,Neutral
2938,Male,46,Andersonmouth,Silver,3883.89774,19,4.758148349,TRUE,343,Satisfied
2939,Male,55,South Stephenstad,Gold,3469.963998,15,2.305913781,FALSE,107,Satisfied
2940,Female,48,Lake Hunter,Bronze,2542.092606,12,4.81120051,TRUE,207,Unsatisfied
2941,Male,29,Longbury,Silver,2349.020814,11,2.303823354,FALSE,347,Neutral
2942,Male,25,Johnfort,Gold,1872.868374,2,1.376856631,FALSE,150,Neutral
2943,Male,74,East Jimmy,Gold,2144.271862,14,2.382022238,FALSE,5,Neutral
2944,Female,33,New Anthonymouth,Gold,4544.61855,1,1.806459808,TRUE,268,Unsatisfied
2945,Female,39,Leslieshire,Gold,4474.390715,2,1.801859512,TRUE,110,Neutral
2946,Female,73,Hesston,Gold,1309.702371,16,3.872247518,TRUE,307,Neutral
2947,Female,78,New Tyler,Bronze,4573.951866,9,1.285315662,FALSE,214,Neutral
2948,Female,55,Lake Toddhaven,Gold,3500.256757,9,1.804803969,FALSE,288,Satisfied
2949,Female,38,Leestad,Gold,3444.550065,1,3.497082983,TRUE,138,Neutral
2950,Male,45,Randallside,Silver,2415.990366,8,4.546262017,TRUE,36,Unsatisfied
2951,Female,73,Lake Brianshire,Gold,3286.669075,16,3.051935364,FALSE,68,Satisfied
2952,Female,58,New Rachel,Gold,2164.128583,3,3.189875693,TRUE,267,Unsatisfied
2953,Male,33,Cassandraborough,Silver,3383.583131,15,4.556209691,FALSE,181,Unsatisfied
2954,Male,75,Teresahaven,Silver,105.339716,11,2.491163692,FALSE,61,Neutral
2955,Male,77,Randyfurt,Bronze,3323.043396,8,2.362588243,FALSE,360,Satisfied
2956,Male,69,Lewisfurt,Silver,2905.375262,3,2.997985091,FALSE,244,Neutral
2957,Female,30,Mcknightborough,Gold,4444.002256,8,3.510226149,TRUE,161,Unsatisfied
2958,Male,77,South Rebecca,Silver,2324.997429,3,3.130426932,FALSE,361,Unsatisfied
2959,Female,39,Matthewside,Silver,3283.55097,16,3.313887317,FALSE,171,Neutral
2960,Male,47,Peterbury,Bronze,98.3943772,16,1.230423847,TRUE,15,Unsatisfied
2961,Male,58,South Heidi,Gold,1347.519303,7,2.273035766,TRUE,145,Unsatisfied
2962,Male,45,Courtneyburgh,Silver,1768.680167,12,2.975785107,FALSE,200,Neutral
2963,Female,45,West Virginiaberg,Silver,2024.450415,15,3.155602648,FALSE,271,Unsatisfied
2964,Female,39,Ryanmouth,Gold,2420.507427,11,2.575752975,FALSE,172,Unsatisfied
2965,Female,51,Barberberg,Bronze,3047.445722,5,1.473402626,TRUE,115,Satisfied
2966,Male,25,West Krista,Bronze,76.11663884,2,4.681207845,TRUE,212,Neutral
2967,Male,44,East Robert,Silver,3986.518458,6,4.326772765,TRUE,265,Unsatisfied
2968,Female,35,East Allisonstad,Silver,3789.185575,8,4.143213212,TRUE,363,Satisfied
2969,Female,79,North Richardborough,Gold,1987.672933,15,3.643757488,FALSE,151,Unsatisfied
2970,Male,60,South Moniqueview,Silver,4483.66404,12,4.253085323,FALSE,343,Satisfied
2971,Female,51,Marilynstad,Silver,4382.745539,7,1.315450698,TRUE,294,Unsatisfied
2972,Male,41,Lake Tyler,Bronze,4358.055884,14,1.599571339,TRUE,364,Satisfied
2973,Male,62,Parkertown,Silver,1600.811927,12,2.495323,FALSE,157,Unsatisfied
2974,Male,29,Port Mikeburgh,Gold,3496.481748,9,3.636106994,FALSE,61,Unsatisfied
